HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
"Richmond, University of",Duke University,5,4,unknown1,unknown2,10/26/2019,139655,CSA Men,9,"11-0,11-0,11-0","Richmond, University of",Duke University,25389,25384,10/26/2019,9,139655
"Richmond, University of",Duke University,5,4,unknown1,unknown2,10/26/2019,139655,CSA Men,10,"11-0,11-0,11-0","Richmond, University of",Duke University,25389,25384,10/26/2019,10,139655
Duke University,Sewanee: University of the South,9,0,"Hill, Carson ",unknown2,10/26/2019,140660,CSA Men,1,"11-7,11-7,11-7",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,1,140660
Duke University,Sewanee: University of the South,9,0,"Jain, Rishabh ",unknown2,10/26/2019,140660,CSA Men,2,"11-5,11-6,11-3",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,2,140660
Duke University,Sewanee: University of the South,9,0,"McDaniel, Griffin ",unknown2,10/26/2019,140660,CSA Men,3,"11-0,11-2,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,3,140660
Duke University,Sewanee: University of the South,9,0,"Deakin, Alec J",unknown2,10/26/2019,140660,CSA Men,4,"11-4,11-1,11-6",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,4,140660
Duke University,Sewanee: University of the South,9,0,"Buchanan, Ian D.",unknown2,10/26/2019,140660,CSA Men,5,"11-0,11-0,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,5,140660
Duke University,Sewanee: University of the South,9,0,"Luthria, Manith ",unknown2,10/26/2019,140660,CSA Men,6,"13-11,11-8,13-11",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,6,140660
Duke University,Sewanee: University of the South,9,0,"Kahane, Sam ",unknown2,10/26/2019,140660,CSA Men,7,"11-3,11-2,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,7,140660
Duke University,Sewanee: University of the South,9,0,"Shahid, Maryam ",unknown2,10/26/2019,140660,CSA Men,8,"11-0,11-0,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,8,140660
Duke University,Sewanee: University of the South,9,0,unknown1,unknown2,10/26/2019,140660,CSA Men,9,"11-0,11-0,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,9,140660
Duke University,Sewanee: University of the South,9,0,unknown1,unknown2,10/26/2019,140660,CSA Men,10,"11-0,11-0,11-0",Duke University,Sewanee: University of the South,25384,25385,10/26/2019,10,140660
Washington University in St. Louis,Duke University,9,0,"Scharf, Russell ","Hill, Carson ",10/26/2019,140661,CSA Men,1,"11-5,11-4,11-8",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,1,140661
Washington University in St. Louis,Duke University,9,0,"Wiersbitzky, Ryan ","Jain, Rishabh ",10/26/2019,140661,CSA Men,2,"11-9,11-3,10-12,11-9",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,2,140661
Washington University in St. Louis,Duke University,9,0,"parisi, reid ","McDaniel, Griffin ",10/26/2019,140661,CSA Men,3,"11-9,2-11,11-7,11-6",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,3,140661
Washington University in St. Louis,Duke University,9,0,"Browder, Connor C.","Deakin, Alec J",10/26/2019,140661,CSA Men,4,"11-3,11-3,11-0",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,4,140661
Washington University in St. Louis,Duke University,9,0,"Lu, Johnny ","Buchanan, Ian D.",10/26/2019,140661,CSA Men,5,"11-1,11-5,11-2",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,5,140661
Washington University in St. Louis,Duke University,9,0,"Anderson, Bo ","Kahane, Sam ",10/26/2019,140661,CSA Men,6,"11-1,11-3,11-1",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,6,140661
Washington University in St. Louis,Duke University,9,0,"Bhattacharyya, Atri ","Luthria, Manith ",10/26/2019,140661,CSA Men,7,"11-5,11-1,11-7",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,7,140661
Washington University in St. Louis,Duke University,9,0,"Anand, Apaar ","Shahid, Maryam ",10/26/2019,140661,CSA Men,8,"11-4,11-7,11-8",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,8,140661
Washington University in St. Louis,Duke University,9,0,"Ferguson, Christopher ",unknown2,10/26/2019,140661,CSA Men,9,"11-0,11-0,11-0",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,9,140661
Washington University in St. Louis,Duke University,9,0,"Ortiz, Julian ",unknown2,10/26/2019,140661,CSA Men,10,"11-7,11-7,11-7",Washington University in St. Louis,Duke University,25382,25384,10/26/2019,10,140661
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Kapp, Peter L.","Maki, Ari ",10/26/2019,141287,CSA Men,1,"11-2,11-2,11-7","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,1,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Schmidt, George ","Patten, Spencer ",10/26/2019,141287,CSA Men,2,"11-2,11-2,13-11","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,2,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Khan, Ali ","Eldridge, Matthew ",10/26/2019,141287,CSA Men,3,"11-7,11-2,11-5","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,3,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Mukhtar, Hazim ","Warmack, Jackson ",10/26/2019,141287,CSA Men,4,"8-11,11-5,11-6,11-7","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,4,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Wacaser, Brandon ","Weinman, Alex ",10/26/2019,141287,CSA Men,5,"11-5,11-6,11-3","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,5,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Maheshwari, Varun ","Hollinrake, Andrew ",10/26/2019,141287,CSA Men,6,"11-7,11-8,9-11,9-11,11-7",Davidson College,"North Carolina-Chapel Hill, University of",25372,25396,10/26/2019,6,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Jarrett, Brooks ","Stenroos, Carson ",10/26/2019,141287,CSA Men,7,"11-0,11-3,11-2","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,7,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Pruthi, Tejas ","Denny, Andrew ",10/26/2019,141287,CSA Men,8,"11-0,11-8,11-6","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,8,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Patel, Vraj ","Van Horn, Sam ",10/26/2019,141287,CSA Men,9,"7-11,11-7,11-5,11-9","North Carolina-Chapel Hill, University of",Davidson College,25372,25396,10/26/2019,9,141287
"North Carolina-Chapel Hill, University of",Davidson College,8,1,"Stiamc, Alec ",unknown2,10/26/2019,141287,CSA Men,10,"11-0,11-0,11-0",Davidson College,"North Carolina-Chapel Hill, University of",25372,25396,10/26/2019,10,141287
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"McLean, Will ","Kapp, Peter L.",10/26/2019,141288,CSA Men,1,"12-10,3-11,11-9,11-6",College of William and Mary,"North Carolina-Chapel Hill, University of",25372,25400,10/26/2019,1,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Schmidt, George ","Latara, Peter W",10/26/2019,141288,CSA Men,2,"11-3,11-6,11-7","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,2,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Khan, Ali ","Khan, Azraf ",10/26/2019,141288,CSA Men,3,"11-5,11-3,11-7","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,3,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Mukhtar, Hazim ","Chaney, Ivey ",10/26/2019,141288,CSA Men,4,"11-5,8-11,11-3,11-6","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,4,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Wacaser, Brandon ","Greene, Shepard ",10/26/2019,141288,CSA Men,5,"8-11,7-11,11-7,14-12,13-11","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,5,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Curtiss, Garrett ","Hollinrake, Andrew ",10/26/2019,141288,CSA Men,6,"4-11,5-11,11-7,11-7,11-4",College of William and Mary,"North Carolina-Chapel Hill, University of",25372,25400,10/26/2019,6,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Andersen, Quentin ","Jarrett, Brooks ",10/26/2019,141288,CSA Men,7,"8-11,14-16,11-9,11-8,11-7",College of William and Mary,"North Carolina-Chapel Hill, University of",25372,25400,10/26/2019,7,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Bonham, Samuel ","Pruthi, Tejas ",10/26/2019,141288,CSA Men,8,"11-5,15-13,7-11,11-6",College of William and Mary,"North Carolina-Chapel Hill, University of",25372,25400,10/26/2019,8,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Patel, Vraj ",unknown2,10/26/2019,141288,CSA Men,9,"11-7,11-7,11-7","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,9,141288
"North Carolina-Chapel Hill, University of",College of William and Mary,5,4,"Jarrett, Brooks ",unknown2,10/26/2019,141288,CSA Men,10,"11-7,11-7,11-7","North Carolina-Chapel Hill, University of",College of William and Mary,25372,25400,10/26/2019,10,141288
Washington University in St. Louis,Sewanee: University of the South,9,0,"Scharf, Russell ",unknown2,10/26/2019,141289,CSA Men,1,"11-4,11-7,11-3",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,1,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Wiersbitzky, Ryan ",unknown2,10/26/2019,141289,CSA Men,2,"11-2,11-1,11-3",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,2,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"parisi, reid ",unknown2,10/26/2019,141289,CSA Men,3,"11-0,11-2,11-0",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,3,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Browder, Connor C.",unknown2,10/26/2019,141289,CSA Men,4,"11-3,11-2,8-11,11-3",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,4,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Lu, Johnny ",unknown2,10/26/2019,141289,CSA Men,5,"11-1,11-0,11-1",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,5,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Anderson, Bo ",unknown2,10/26/2019,141289,CSA Men,6,"11-3,11-5,11-3",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,6,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Bhattacharyya, Atri ",unknown2,10/26/2019,141289,CSA Men,7,"11-2,11-0,11-2",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,7,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Anand, Apaar ",unknown2,10/26/2019,141289,CSA Men,8,"11-0,11-0,11-0",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,8,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Ferguson, Christopher ",unknown2,10/26/2019,141289,CSA Men,9,"11-0,11-0,11-0",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,9,141289
Washington University in St. Louis,Sewanee: University of the South,9,0,"Ortiz, Julian ",unknown2,10/26/2019,141289,CSA Men,10,"11-0,11-0,11-0",Washington University in St. Louis,Sewanee: University of the South,25382,25385,10/26/2019,10,141289
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Scharf, Russell ",unknown2,10/26/2019,141290,CSA Men,1,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,1,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Wiersbitzky, Ryan ",unknown2,10/26/2019,141290,CSA Men,2,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,2,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"parisi, reid ",unknown2,10/26/2019,141290,CSA Men,3,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,3,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Browder, Connor C.",unknown2,10/26/2019,141290,CSA Men,4,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,4,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Lu, Johnny ",unknown2,10/26/2019,141290,CSA Men,5,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,5,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Anderson, Bo ",unknown2,10/26/2019,141290,CSA Men,6,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,6,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Bhattacharyya, Atri ",unknown2,10/26/2019,141290,CSA Men,7,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,7,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Anand, Apaar ",unknown2,10/26/2019,141290,CSA Men,8,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,8,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,"Ferguson, Christopher ",unknown2,10/26/2019,141290,CSA Men,9,"11-0,11-0,11-0",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,9,141290
Washington University in St. Louis,"North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,10/26/2019,141290,CSA Men,10,"11-7,11-7,11-7",Washington University in St. Louis,"North Carolina-Chapel Hill, University of",25382,25372,10/26/2019,10,141290
College of William and Mary,Davidson College,8,1,"McLean, Will ","Maki, Ari ",10/26/2019,141295,CSA Men,1,"11-2,11-8,11-8",College of William and Mary,Davidson College,25400,25396,10/26/2019,1,141295
College of William and Mary,Davidson College,8,1,"Latara, Peter W","Patten, Spencer ",10/26/2019,141295,CSA Men,2,"11-5,11-5,11-6",College of William and Mary,Davidson College,25400,25396,10/26/2019,2,141295
College of William and Mary,Davidson College,8,1,"Khan, Azraf ","Weinman, Alex ",10/26/2019,141295,CSA Men,3,"11-5,11-9,11-6",College of William and Mary,Davidson College,25400,25396,10/26/2019,3,141295
College of William and Mary,Davidson College,8,1,"Warmack, Jackson ","Chaney, Ivey ",10/26/2019,141295,CSA Men,4,"11-8,8-11,13-11,3-11,11-8",Davidson College,College of William and Mary,25400,25396,10/26/2019,4,141295
College of William and Mary,Davidson College,8,1,"Greene, Shepard ","Weinman, Alex ",10/26/2019,141295,CSA Men,5,"11-7,11-5,11-4",College of William and Mary,Davidson College,25400,25396,10/26/2019,5,141295
College of William and Mary,Davidson College,8,1,"Curtiss, Garrett ","Van Horn, Sam ",10/26/2019,141295,CSA Men,6,"11-3,11-2,11-2",College of William and Mary,Davidson College,25400,25396,10/26/2019,6,141295
College of William and Mary,Davidson College,8,1,"Andersen, Quentin ",unknown2,10/26/2019,141295,CSA Men,7,"11-0,11-0,11-0",College of William and Mary,Davidson College,25400,25396,10/26/2019,7,141295
College of William and Mary,Davidson College,8,1,"Bonham, Samuel ",unknown2,10/26/2019,141295,CSA Men,8,"11-0,11-0,11-0",College of William and Mary,Davidson College,25400,25396,10/26/2019,8,141295
College of William and Mary,Davidson College,8,1,unknown1,unknown2,10/26/2019,141295,CSA Men,9,"11-0,11-0,11-0",College of William and Mary,Davidson College,25400,25396,10/26/2019,9,141295
College of William and Mary,Davidson College,8,1,unknown1,"Stiamc, Alec ",10/26/2019,141295,CSA Men,10,"11-7,11-7,11-7",College of William and Mary,Davidson College,25400,25396,10/26/2019,10,141295
"Pittsburgh, University of",Swarthmore College,5,4,"Countess, Clay ","Gunn, Robert ",10/26/2019,141296,CSA Men,1,"11-4,11-6,11-3","Pittsburgh, University of",Swarthmore College,25543,25387,10/26/2019,1,141296
"Pittsburgh, University of",Swarthmore College,5,4,"Nelson, Sam ","Pitock, Nathan ",10/26/2019,141296,CSA Men,2,"11-8,11-4,11-5","Pittsburgh, University of",Swarthmore College,25543,25387,10/26/2019,2,141296
"Pittsburgh, University of",Swarthmore College,5,4,"Haggerty, Lucas ","Wu, Eddie ",10/26/2019,141296,CSA Men,3,"11-13,11-9,5-11,11-9,11-8","Pittsburgh, University of",Swarthmore College,25543,25387,10/26/2019,3,141296
"Pittsburgh, University of",Swarthmore College,5,4,"Sutton, James R. ","Filosa, Jackson ",10/26/2019,141296,CSA Men,4,"11-5,8-11,11-5,11-9",Swarthmore College,"Pittsburgh, University of",25543,25387,10/26/2019,4,141296
"Pittsburgh, University of",Swarthmore College,5,4,"Dhillon, Sannan ","Stuart, Peyton ",10/26/2019,141296,CSA Men,5,"11-4,11-5,11-4",Swarthmore College,"Pittsburgh, University of",25543,25387,10/26/2019,5,141296
