HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
"Rochester, University of",Washington University in St. Louis,1,8,"Mills, Virginia ","Li, Karlin ",11/2/2019,139385,CSA Women,5,"8-11,5-11,11-5,11-6,11-4",Washington University in St. Louis,"Rochester, University of",25449,25451,11/2/2019,5,139385
"Rochester, University of",Washington University in St. Louis,1,8,"Hwang, Seonha ","Shah, Fatima ",11/2/2019,139385,CSA Women,6,"11-7,11-7,11-8",Washington University in St. Louis,"Rochester, University of",25449,25451,11/2/2019,6,139385
"Rochester, University of",Washington University in St. Louis,1,8,"Gillespie, Annabel ","Cramer, Abigail ",11/2/2019,139385,CSA Women,7,"14-16,11-5,11-4,11-1",Washington University in St. Louis,"Rochester, University of",25449,25451,11/2/2019,7,139385
"Rochester, University of",Washington University in St. Louis,1,8,"Acselrod, Sarah ","Shah, Zainab ",11/2/2019,139385,CSA Women,8,"11-3,11-7,11-5",Washington University in St. Louis,"Rochester, University of",25449,25451,11/2/2019,8,139385
"Rochester, University of",Washington University in St. Louis,1,8,unknown1,unknown2,11/2/2019,139385,CSA Women,9,"11-0,11-0,11-0","Rochester, University of",Washington University in St. Louis,25449,25451,11/2/2019,9,139385
"Rochester, University of",Washington University in St. Louis,1,8,unknown1,unknown2,11/2/2019,139385,CSA Women,10,"11-0,11-0,11-0",Washington University in St. Louis,"Rochester, University of",25449,25451,11/2/2019,10,139385
Boston University,Fordham University,5,4,"Seebode, Julia ","Essig, Normandie ",11/2/2019,140654,CSA Women,1,"11-4,11-7,11-7",Fordham University,Boston University,25461,25455,11/2/2019,1,140654
Boston University,Fordham University,5,4,"Zhao, Rose ","Bergin, Emily ",11/2/2019,140654,CSA Women,2,"11-3,11-4,11-6",Boston University,Fordham University,25461,25455,11/2/2019,2,140654
Boston University,Fordham University,5,4,"Valcourt, Arabella ","Davidson, Grace ",11/2/2019,140654,CSA Women,3,"10-12,11-8,11-7,11-5",Boston University,Fordham University,25461,25455,11/2/2019,3,140654
Boston University,Fordham University,5,4,"Gracheva, Elizaveta ","Patnana, Meghana ",11/2/2019,140654,CSA Women,4,"11-1,11-9,2-11,11-8",Fordham University,Boston University,25461,25455,11/2/2019,4,140654
Boston University,Fordham University,5,4,"Kuntz, Gaby ","Gracheva, Elizaveta ",11/2/2019,140654,CSA Women,5,"11-4,11-9,11-8",Boston University,Fordham University,25461,25455,11/2/2019,5,140654
Boston University,Fordham University,5,4,"Aiache Reynaud, Elan ","Distefano, Olivia ",11/2/2019,140654,CSA Women,6,"11-5,7-11,11-5,12-10",Boston University,Fordham University,25461,25455,11/2/2019,6,140654
Boston University,Fordham University,5,4,"Garton, Chloe ","Olownia, Brooke ",11/2/2019,140654,CSA Women,7,"12-10,6-11,14-12,10-12,11-5",Boston University,Fordham University,25461,25455,11/2/2019,7,140654
Boston University,Fordham University,5,4,unknown1,unknown2,11/2/2019,140654,CSA Women,8,"11-0,11-0,11-0",Fordham University,Boston University,25461,25455,11/2/2019,8,140654
Boston University,Fordham University,5,4,unknown1,unknown2,11/2/2019,140654,CSA Women,9,"11-0,11-0,11-0",Fordham University,Boston University,25461,25455,11/2/2019,9,140654
Boston University,Fordham University,5,4,unknown1,unknown2,11/2/2019,140654,CSA Women,10,"11-0,11-0,11-0",Boston University,Fordham University,25461,25455,11/2/2019,10,140654
Northeastern University,Fordham University,9,0,"Manziaris, Linda E.","Seebode, Julia ",11/2/2019,140655,CSA Women,1,"11-1,11-7,11-6",Northeastern University,Fordham University,25425,25455,11/2/2019,1,140655
Northeastern University,Fordham University,9,0,"Quarrier, Isabelle H","Bergin, Emily ",11/2/2019,140655,CSA Women,2,"11-4,11-4,11-8",Northeastern University,Fordham University,25425,25455,11/2/2019,2,140655
Northeastern University,Fordham University,9,0,"Gribbel, Sabrina ","Davidson, Grace ",11/2/2019,140655,CSA Women,3,"11-2,11-2,11-3",Northeastern University,Fordham University,25425,25455,11/2/2019,3,140655
Northeastern University,Fordham University,9,0,"Markgraf, Maggie ","Gracheva, Elizaveta ",11/2/2019,140655,CSA Women,4,"11-1,11-6,11-3",Northeastern University,Fordham University,25425,25455,11/2/2019,4,140655
Northeastern University,Fordham University,9,0,"Langlois, Sophie ","Westdyk, Caroline ",11/2/2019,140655,CSA Women,5,"11-1,11-1,11-4",Northeastern University,Fordham University,25425,25455,11/2/2019,5,140655
Northeastern University,Fordham University,9,0,"Bair, Molly ","Distefano, Olivia ",11/2/2019,140655,CSA Women,6,"11-1,11-2,11-3",Northeastern University,Fordham University,25425,25455,11/2/2019,6,140655
Northeastern University,Fordham University,9,0,"Ho, Ny ","Amaturo, Gabriella ",11/2/2019,140655,CSA Women,7,"11-7,11-5,11-4",Northeastern University,Fordham University,25425,25455,11/2/2019,7,140655
Northeastern University,Fordham University,9,0,"Montas, Belkis ","Olownia, Brooke ",11/2/2019,140655,CSA Women,8,"11-4,11-1,11-2",Northeastern University,Fordham University,25425,25455,11/2/2019,8,140655
Northeastern University,Fordham University,9,0,"Jin, Jennifer ","Kelso, Sandy ",11/2/2019,140655,CSA Women,9,"11-7,11-3,11-4",Northeastern University,Fordham University,25425,25455,11/2/2019,9,140655
Northeastern University,Fordham University,9,0,unknown1,unknown2,11/2/2019,140655,CSA Women,10,"11-0,11-0,11-0",Northeastern University,Fordham University,25425,25455,11/2/2019,10,140655
Denison University,"Rochester, University of",9,0,"Ogden, Coco ","Erdenebat, Maralmaa ",11/2/2019,141329,CSA Women,1,"11-3,11-5,14-12",Denison University,"Rochester, University of",25457,25449,11/2/2019,1,141329
Denison University,"Rochester, University of",9,0,"Little, Jaz'mene ","Sharma, Parinitha ",11/2/2019,141329,CSA Women,2,"11-3,11-9,12-10",Denison University,"Rochester, University of",25457,25449,11/2/2019,2,141329
Denison University,"Rochester, University of",9,0,"Cruickshank, Lindsey ","Rinaldi, Nicole ",11/2/2019,141329,CSA Women,3,"11-1,11-3,11-1",Denison University,"Rochester, University of",25457,25449,11/2/2019,3,141329
Denison University,"Rochester, University of",9,0,"Duffy, Paige ","Saco, Sarah ",11/2/2019,141329,CSA Women,4,"11-3,11-4,11-5",Denison University,"Rochester, University of",25457,25449,11/2/2019,4,141329
Denison University,"Rochester, University of",9,0,"Stanchina, Natalie ","Li, Karlin ",11/2/2019,141329,CSA Women,5,"11-0,11-2,11-3",Denison University,"Rochester, University of",25457,25449,11/2/2019,5,141329
Denison University,"Rochester, University of",9,0,"Kaufman, Maddie Kate ","Shah, Fatima ",11/2/2019,141329,CSA Women,6,"11-2,11-1,11-2",Denison University,"Rochester, University of",25457,25449,11/2/2019,6,141329
Denison University,"Rochester, University of",9,0,"Sigg, Chloe ","Cramer, Abigail ",11/2/2019,141329,CSA Women,7,"11-3,11-1,11-5",Denison University,"Rochester, University of",25457,25449,11/2/2019,7,141329
Denison University,"Rochester, University of",9,0,"Pearce, Zoe E.","Shah, Zainab ",11/2/2019,141329,CSA Women,8,"11-8,11-3,11-4",Denison University,"Rochester, University of",25457,25449,11/2/2019,8,141329
Denison University,"Rochester, University of",9,0,"Morrow, Raqiyah ","Sattler, Hannah ",11/2/2019,141329,CSA Women,9,"11-3,11-6,11-4",Denison University,"Rochester, University of",25457,25449,11/2/2019,9,141329
Denison University,"Rochester, University of",9,0,"Spire, Sarah ","Fleischman, Julie ",11/2/2019,141329,CSA Women,10,"11-0,11-1,11-3",Denison University,"Rochester, University of",25457,25449,11/2/2019,10,141329
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,"Mascarenhas, Rose ",unknown2,11/2/2019,141673,CSA Women,1,"11-7,11-7,11-7","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,1,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,"Gillis, Clarissa J.",unknown2,11/2/2019,141673,CSA Women,2,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,2,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,"White, Lindsay ",unknown2,11/2/2019,141673,CSA Women,3,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,3,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,"Keetley, Isabela ",unknown2,11/2/2019,141673,CSA Women,4,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,4,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,5,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,5,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,6,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,6,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,7,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,7,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,8,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,8,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,9,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,9,141673
"Richmond, University of","North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,11/2/2019,141673,CSA Women,10,"11-0,11-0,11-0","Richmond, University of","North Carolina-Chapel Hill, University of",25464,25458,11/2/2019,10,141673
Bard College,Boston University,4,5,"Jaramillo, Pam ","Essig, Normandie ",11/2/2019,141689,CSA Women,1,"11-7,11-7,11-7",Bard College,Boston University,25462,25461,11/2/2019,1,141689
Bard College,Boston University,4,5,"Zhao, Rose ","Bahl, Riti ",11/2/2019,141689,CSA Women,2,"11-8,11-3,11-6",Boston University,Bard College,25462,25461,11/2/2019,2,141689
Bard College,Boston University,4,5,"Valcourt, Arabella ","Russell, Nadia ",11/2/2019,141689,CSA Women,3,"8-11,9-11,11-4,11-9,11-7",Boston University,Bard College,25462,25461,11/2/2019,3,141689
Bard College,Boston University,4,5,"Patnana, Meghana ","Lerman, Jackie ",11/2/2019,141689,CSA Women,4,"9-11,15-13,11-3,11-7",Boston University,Bard College,25462,25461,11/2/2019,4,141689
Bard College,Boston University,4,5,"Kuntz, Gaby ","Yost, Marlaina ",11/2/2019,141689,CSA Women,5,"11-2,11-5,12-10",Boston University,Bard College,25462,25461,11/2/2019,5,141689
Bard College,Boston University,4,5,"Zaki, Justine ","Kuntz, Gaby ",11/2/2019,141689,CSA Women,6,"3-11,11-6,11-4,11-9",Bard College,Boston University,25462,25461,11/2/2019,6,141689
Bard College,Boston University,4,5,"Hess, Julia ","Chen, Siren ",11/2/2019,141689,CSA Women,7,"11-5,11-3,11-3",Boston University,Bard College,25462,25461,11/2/2019,7,141689
Bard College,Boston University,4,5,"Wang, Ophelia ",unknown2,11/2/2019,141689,CSA Women,8,"11-0,11-0,11-0",Bard College,Boston University,25462,25461,11/2/2019,8,141689
Bard College,Boston University,4,5,"Orr, Cameron ",unknown2,11/2/2019,141689,CSA Women,9,"11-0,11-0,11-0",Bard College,Boston University,25462,25461,11/2/2019,9,141689
Bard College,Boston University,4,5,unknown1,unknown2,11/2/2019,141689,CSA Women,10,"11-0,11-0,11-0",Bard College,Boston University,25462,25461,11/2/2019,10,141689
Vassar College,Boston University,9,0,"Coss, Claire D.","Essig, Normandie ",11/3/2019,138282,CSA Women,1,"11-7,11-6,11-3",Vassar College,Boston University,25417,25461,11/3/2019,1,138282
Vassar College,Boston University,9,0,"Nemphos, Sydney M.","Zhao, Rose ",11/3/2019,138282,CSA Women,2,"11-3,11-4,11-3",Vassar College,Boston University,25417,25461,11/3/2019,2,138282
Vassar College,Boston University,9,0,"Pilkington, Alessandra ","Valcourt, Arabella ",11/3/2019,138282,CSA Women,3,"11-4,11-2,11-7",Vassar College,Boston University,25417,25461,11/3/2019,3,138282
Vassar College,Boston University,9,0,"Pihlstrom, Nicole ","Patnana, Meghana ",11/3/2019,138282,CSA Women,4,"11-6,11-3,11-9",Vassar College,Boston University,25417,25461,11/3/2019,4,138282
Vassar College,Boston University,9,0,"Bronson, Isabel ","Kuntz, Gaby ",11/3/2019,138282,CSA Women,5,"11-5,11-8,11-4",Vassar College,Boston University,25417,25461,11/3/2019,5,138282
Vassar College,Boston University,9,0,"Henderson, Samantha ","Aiache Reynaud, Elan ",11/3/2019,138282,CSA Women,6,"11-6,11-3,11-3",Vassar College,Boston University,25417,25461,11/3/2019,6,138282
Vassar College,Boston University,9,0,"Berkson, Odie ","Garton, Chloe ",11/3/2019,138282,CSA Women,7,"11-7,11-2,11-4",Vassar College,Boston University,25417,25461,11/3/2019,7,138282
Vassar College,Boston University,9,0,"Bisbee, Lucie ",unknown2,11/3/2019,138282,CSA Women,8,"11-7,11-7,11-7",Vassar College,Boston University,25417,25461,11/3/2019,8,138282
Vassar College,Boston University,9,0,"Lewis, Caitlin ",unknown2,11/3/2019,138282,CSA Women,9,"11-7,11-7,11-7",Vassar College,Boston University,25417,25461,11/3/2019,9,138282
Vassar College,Boston University,9,0,unknown1,unknown2,11/3/2019,138282,CSA Women,10,"11-0,11-0,11-0",Vassar College,Boston University,25417,25461,11/3/2019,10,138282
Vassar College,Northeastern University,5,4,"Coss, Claire D.","Manziaris, Linda E.",11/3/2019,138283,CSA Women,1,"5-11,11-4,11-8,7-11,13-11",Vassar College,Northeastern University,25417,25425,11/3/2019,1,138283
Vassar College,Northeastern University,5,4,"Weiss, Claire M.","Quarrier, Isabelle H",11/3/2019,138283,CSA Women,2,"11-8,10-12,11-9,11-4",Vassar College,Northeastern University,25417,25425,11/3/2019,2,138283
Vassar College,Northeastern University,5,4,"Nemphos, Sydney M.","Gribbel, Sabrina ",11/3/2019,138283,CSA Women,3,"11-9,11-5,8-11,11-7",Vassar College,Northeastern University,25417,25425,11/3/2019,3,138283
Vassar College,Northeastern University,5,4,"Pilkington, Alessandra ","Markgraf, Maggie ",11/3/2019,138283,CSA Women,4,"9-11,13-11,11-8,11-6",Vassar College,Northeastern University,25417,25425,11/3/2019,4,138283
Vassar College,Northeastern University,5,4,"Langlois, Sophie ","Pihlstrom, Nicole ",11/3/2019,138283,CSA Women,5,"11-4,11-4,11-1",Northeastern University,Vassar College,25417,25425,11/3/2019,5,138283
Vassar College,Northeastern University,5,4,"Bair, Molly ","Bronson, Isabel ",11/3/2019,138283,CSA Women,6,"11-4,11-5,6-11,8-11,11-9",Northeastern University,Vassar College,25417,25425,11/3/2019,6,138283
Vassar College,Northeastern University,5,4,"Henderson, Samantha ","Montas, Belkis ",11/3/2019,138283,CSA Women,7,"11-9,5-11,11-6,8-11,11-6",Vassar College,Northeastern University,25417,25425,11/3/2019,7,138283
Vassar College,Northeastern University,5,4,"Ho, Ny ","Berkson, Odie ",11/3/2019,138283,CSA Women,8,"9-11,11-6,11-4,11-5",Northeastern University,Vassar College,25417,25425,11/3/2019,8,138283
Vassar College,Northeastern University,5,4,"Jin, Jennifer ","Bisbee, Lucie ",11/3/2019,138283,CSA Women,9,"11-2,11-3,11-4",Northeastern University,Vassar College,25417,25425,11/3/2019,9,138283
Vassar College,Northeastern University,5,4,"Lewis, Caitlin ","Swope, Leah D.",11/3/2019,138283,CSA Women,10,"11-7,11-7,11-7",Vassar College,Northeastern University,25417,25425,11/3/2019,10,138283
Denison University,Washington University in St. Louis,8,1,"Gonzalez Navarrine, Constanza ","Ogden, Coco ",11/3/2019,139386,CSA Women,1,"11-2,11-7,11-9",Washington University in St. Louis,Denison University,25457,25451,11/3/2019,1,139386
Denison University,Washington University in St. Louis,8,1,"Little, Jaz'mene ","Jones, Kate ",11/3/2019,139386,CSA Women,2,"5-11,11-4,11-6,11-9",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,2,139386
Denison University,Washington University in St. Louis,8,1,"Cruickshank, Lindsey ","Moran, Katy ",11/3/2019,139386,CSA Women,3,"12-10,9-11,11-6,11-5",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,3,139386
Denison University,Washington University in St. Louis,8,1,"Duffy, Paige ","Yoshizawa, Aya ",11/3/2019,139386,CSA Women,4,"11-2,11-5,11-3",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,4,139386
Denison University,Washington University in St. Louis,8,1,"Stanchina, Natalie ","Mills, Virginia ",11/3/2019,139386,CSA Women,5,"11-5,11-5,11-7",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,5,139386
Denison University,Washington University in St. Louis,8,1,"Kaufman, Maddie Kate ","Hwang, Seonha ",11/3/2019,139386,CSA Women,6,"11-5,11-5,11-4",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,6,139386
Denison University,Washington University in St. Louis,8,1,"Sigg, Chloe ","Gillespie, Annabel ",11/3/2019,139386,CSA Women,7,"11-2,11-0,11-4",Denison University,Washington University in St. Louis,25457,25451,11/3/2019,7,139386
